Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
MAPK11,Apatinib Hydrochloride,-0.41544849,LINCSKD_31604,VCAP,120 h,LINCSCP_35459,MCF7,0.5uM,6h
MAPK11,6Alpha-fluorotestosterone,-0.41515406,LINCSKD_31604,VCAP,120 h,LINCSCP_211830,HA1E,10uM,6h
MAPK11,BRD-K71353148,-0.4149304,LINCSKD_31604,VCAP,120 h,LINCSCP_60800,VCAP,5uM,24h
MAPK11,REGADENOSON,-0.41484177,LINCSKD_31604,VCAP,120 h,LINCSCP_109656,HELA,0.37uM,24h
MAPK11,BRD-M58317392,-0.41483364,LINCSKD_31604,VCAP,120 h,LINCSCP_34944,MCF7,5uM,24h
MAPK11,CGP 60474,-0.41461129,LINCSKD_31604,VCAP,120 h,LINCSCP_132302,MCF7,1.11uM,3h
MAPK11,CGP-7930,-0.41417426,LINCSKD_31604,VCAP,120 h,LINCSCP_18720,HCC515,10uM,6h
MAPK11,CHEMBL1617726,-0.41322239,LINCSKD_31604,VCAP,120 h,LINCSCP_4565,A549,80uM,24h
MAPK11,362-74-3,-0.41315859,LINCSKD_31604,VCAP,120 h,LINCSCP_10285,A673,10uM,6h
MAPK11,ZINC77024257,-0.4129009,LINCSKD_31604,VCAP,120 h,LINCSCP_117886,HT29,3.33uM,24h
MAPK11,Niclosamide,-0.41278684,LINCSKD_31604,VCAP,120 h,LINCSCP_53170,SKM1,10uM,6h
MAPK11,Cyproheptadine,-0.41251969,LINCSKD_31604,VCAP,120 h,LINCSCP_243713,MCF7,10uM,6h
MAPK11,Nilutamide,-0.41239804,LINCSKD_31604,VCAP,120 h,LINCSCP_6847,A549,10uM,24h
MAPK11,BRD-K40973428,-0.41221484,LINCSKD_31604,VCAP,120 h,LINCSCP_27906,HT29,5uM,24h
MAPK11,Prosteride,-0.41200561,LINCSKD_31604,VCAP,120 h,LINCSCP_124758,HT29,3.33uM,24h
MAPK11,MLS002607703,-0.41166328,LINCSKD_31604,VCAP,120 h,LINCSCP_22068,HEPG2,10uM,6h
MAPK11,5-Methyl-hydantoin,-0.41153128,LINCSKD_31604,VCAP,120 h,LINCSCP_7551,A549,10uM,24h
MAPK11,Maprotiline,-0.41138407,LINCSKD_31604,VCAP,120 h,LINCSCP_72392,A375,0.04uM,24h
MAPK11,Tyrphostin AG-112,-0.4113237,LINCSKD_31604,VCAP,120 h,LINCSCP_53105,SKM1,10uM,6h
MAPK11,VU0400193-3,-0.411315,LINCSKD_31604,VCAP,120 h,LINCSCP_219761,HEPG2,10uM,6h
MAPK11,BRD-K09729851,-0.41125001,LINCSKD_31604,VCAP,120 h,LINCSCP_34756,MCF7,5uM,24h
MAPK11,BRD-K01404579,-0.4110573,LINCSKD_31604,VCAP,120 h,LINCSCP_34832,MCF7,5uM,24h
MAPK11,Iloprost,-0.41022761,LINCSKD_31604,VCAP,120 h,LINCSCP_46410,PC3,10uM,24h
MAPK11,NAN-190,-0.41020886,LINCSKD_31604,VCAP,120 h,LINCSCP_227525,HT29,10uM,6h
MAPK11,AZ20,-0.41014167,LINCSKD_31604,VCAP,120 h,LINCSCP_88930,HA1E,1.11uM,24h
MAPK11,CHEMBL2359418,-0.41010266,LINCSKD_31604,VCAP,120 h,LINCSCP_61480,VCAP,5uM,24h
MAPK11,N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,-0.40973742,LINCSKD_31604,VCAP,120 h,LINCSCP_33037,MCF7,10uM,6h
MAPK11,"SB 203580, SULFONE",-0.40968087,LINCSKD_31604,VCAP,120 h,LINCSCP_22628,HEPG2,10uM,6h
MAPK11,SCHEMBL1564574,-0.40957536,LINCSKD_31604,VCAP,120 h,LINCSCP_24304,HS578T,0.1uM,24h
MAPK11,Chloroquine,-0.40937457,LINCSKD_31604,VCAP,120 h,LINCSCP_219112,HEPG2,10uM,6h
MAPK11,MLS003130051,-0.40890824,LINCSKD_31604,VCAP,120 h,LINCSCP_298373,VCAP,5uM,24h
MAPK11,Oxibendazole,-0.40884688,LINCSKD_31604,VCAP,120 h,LINCSCP_34502,MCF7,10uM,24h
MAPK11,Dacomitinib,-0.40876454,LINCSKD_31604,VCAP,120 h,LINCSCP_69805,A375,3.33uM,24h
MAPK11,Ivermectin,-0.40868347,LINCSKD_31604,VCAP,120 h,LINCSCP_34278,MCF7,10uM,24h
MAPK11,BRD-K66783461,-0.4085521,LINCSKD_31604,VCAP,120 h,LINCSCP_35040,MCF7,5uM,24h
MAPK11,AC1L1JM9,-0.40853222,LINCSKD_31604,VCAP,120 h,LINCSCP_221223,HEPG2,10uM,6h
MAPK11,DOCETAXEL,-0.40751288,LINCSKD_31604,VCAP,120 h,LINCSCP_138258,MCF7,10uM,24h
MAPK11,MLS002264459,-0.40747689,LINCSKD_31604,VCAP,120 h,LINCSCP_31208,MCF7,10uM,24h
MAPK11,Splitomicin,-0.40744632,LINCSKD_31604,VCAP,120 h,LINCSCP_490,A375,10uM,6h
MAPK11,sarmentogenin,-0.40722651,LINCSKD_31604,VCAP,120 h,LINCSCP_124024,HT29,0.04uM,24h
MAPK11,Nifedipine,-0.40684702,LINCSKD_31604,VCAP,120 h,LINCSCP_17842,HCC15,10uM,6h
MAPK11,196868-63-0,-0.40647365,LINCSKD_31604,VCAP,120 h,LINCSCP_7188,A549,10uM,6h
MAPK11,"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",-0.40613744,LINCSKD_31604,VCAP,120 h,LINCSCP_21611,HEPG2,10uM,6h
MAPK11,CHEMBL2333346,-0.40566144,LINCSKD_31604,VCAP,120 h,LINCSCP_49724,PC3,10uM,24h
MAPK11,BRD-K41087962,-0.40557748,LINCSKD_31604,VCAP,120 h,LINCSCP_257137,NCIH2073,0.5uM,6h
MAPK11,NSC169534,-0.40539576,LINCSKD_31604,VCAP,120 h,LINCSCP_30346,MCF7,10uM,6h
MAPK11,SCHEMBL15422032,-0.40534318,LINCSKD_31604,VCAP,120 h,LINCSCP_26442,HT29,10uM,6h
MAPK11,ZINC01050121,-0.40498015,LINCSKD_31604,VCAP,120 h,LINCSCP_35895,MCF7,0.5uM,24h
MAPK11,PIK 90,-0.40487437,LINCSKD_31604,VCAP,120 h,LINCSCP_29178,JHUEM2,10uM,6h
MAPK11,TCMDC-125843,-0.40456471,LINCSKD_31604,VCAP,120 h,LINCSCP_7577,A549,10uM,24h
MAPK11,Bosutinib,-0.4045594,LINCSKD_31604,VCAP,120 h,LINCSCP_118589,HT29,1.11uM,24h
MAPK11,BRD-K06585517,-0.40442415,LINCSKD_31604,VCAP,120 h,LINCSCP_10849,ASC,10uM,24h
MAPK11,omeprazole,-0.40429998,LINCSKD_31604,VCAP,120 h,LINCSCP_156642,PC3,10uM,24h
MAPK11,WZ-4-145,-0.40424928,LINCSKD_31604,VCAP,120 h,LINCSCP_26753,HT29,10uM,6h
MAPK11,Methiazole,-0.40402448,LINCSKD_31604,VCAP,120 h,LINCSCP_244462,MCF7,10uM,24h
MAPK11,CHEMBL1705313,-0.4040052,LINCSKD_31604,VCAP,120 h,LINCSCP_31450,MCF7,10uM,6h
MAPK11,MLS001065843,-0.40361846,LINCSKD_31604,VCAP,120 h,LINCSCP_22132,HEPG2,10uM,6h
MAPK11,MR-16728,-0.40361814,LINCSKD_31604,VCAP,120 h,LINCSCP_18652,HCC515,10uM,6h
MAPK11,QL-XII-47,-0.40359074,LINCSKD_31604,VCAP,120 h,LINCSCP_32602,MCF7,10uM,24h
MAPK11,BRD-K59248078,-0.40347382,LINCSKD_31604,VCAP,120 h,LINCSCP_8251,A549,5uM,24h
MAPK11,NU-7026,-0.40335859,LINCSKD_31604,VCAP,120 h,LINCSCP_112582,HEPG2,3.33uM,24h
MAPK11,1166227-08-2,-0.40324666,LINCSKD_31604,VCAP,120 h,LINCSCP_164221,SKL.C,3.33uM,24h
MAPK11,SB-203580,-0.40315301,LINCSKD_31604,VCAP,120 h,LINCSCP_24661,HS578T,10uM,24h
MAPK11,BRD-K86992593,-0.40303884,LINCSKD_31604,VCAP,120 h,LINCSCP_248823,MCF7,5uM,24h
MAPK11,Methyldopa,-0.4021302,LINCSKD_31604,VCAP,120 h,LINCSCP_125037,HT29,0.04uM,24h
MAPK11,MLS003329221,-0.40201133,LINCSKD_31604,VCAP,120 h,LINCSCP_31519,MCF7,10uM,6h
MAPK11,SCHEMBL15444220,-0.40200261,LINCSKD_31604,VCAP,120 h,LINCSCP_32383,MCF7,10uM,6h
MAPK11,TGX-115,-0.40162454,LINCSKD_31604,VCAP,120 h,LINCSCP_50987,RMGI,100uM,6h
MAPK11,Syrosingopine,-0.40101099,LINCSKD_31604,VCAP,120 h,LINCSCP_7434,A549,10uM,6h
MAPK11,CGS 20625,-0.40078879,LINCSKD_31604,VCAP,120 h,LINCSCP_125506,HT29,10uM,24h
MAPK11,cortisone-acetate,-0.40077258,LINCSKD_31604,VCAP,120 h,LINCSCP_143279,MCF7,10uM,24h
MAPK11,BRD-K01608965,-0.40058295,LINCSKD_31604,VCAP,120 h,LINCSCP_35176,MCF7,10uM,24h
MAPK11,FPA1_000311,-0.40050178,LINCSKD_31604,VCAP,120 h,LINCSCP_284048,SKB,10uM,24h
MAPK11,Tandutinib,-0.40046832,LINCSKD_31604,VCAP,120 h,LINCSCP_295170,VCAP,10uM,6h
MAPK11,N-Benzyl-1-(3-chlorobenzyl)-n-methylpiperidine-3-carboxamide,-0.40036781,LINCSKD_31604,VCAP,120 h,LINCSCP_46547,PC3,10uM,6h
MAPK11,NCGC00170205-01,-0.40036113,LINCSKD_31604,VCAP,120 h,LINCSCP_23136,HEPG2,10uM,6h
MAPK11,MLS003329219,-0.40030873,LINCSKD_31604,VCAP,120 h,LINCSCP_31469,MCF7,10uM,6h
MAPK11,Ursolic acid,-0.40004048,LINCSKD_31604,VCAP,120 h,LINCSCP_40378,NCIH596,70uM,6h
MAPK11,Nicotin-Amide,-0.39988476,LINCSKD_31604,VCAP,120 h,LINCSCP_210854,HA1E,10uM,6h
MAPK11,MLS003129231,-0.39979975,LINCSKD_31604,VCAP,120 h,LINCSCP_60672,VCAP,5uM,6h
MAPK11,BRD-K81112982,-0.39957779,LINCSKD_31604,VCAP,120 h,LINCSCP_63461,VCAP,5uM,6h
MAPK11,O-Demethylated Adapalene,-0.39886768,LINCSKD_31604,VCAP,120 h,LINCSCP_35971,MCF7,0.5uM,24h
MAPK11,N6-Methyladenosine,-0.39878825,LINCSKD_31604,VCAP,120 h,LINCSCP_34317,MCF7,10uM,24h
MAPK11,Chelerythrine,-0.39873674,LINCSKD_31604,VCAP,120 h,LINCSCP_166075,SKL,0.37uM,24h
MAPK11,SC-514,-0.39847403,LINCSKD_31604,VCAP,120 h,LINCSCP_193159,A549,10uM,24h
MAPK11,pyrvinium,-0.39843247,LINCSKD_31604,VCAP,120 h,LINCSCP_48075,PC3,10uM,6h
MAPK11,15332-10-2,-0.39820021,LINCSKD_31604,VCAP,120 h,LINCSCP_44127,PC3,10uM,6h
MAPK11,ZSTK 474,-0.39792992,LINCSKD_31604,VCAP,120 h,LINCSCP_217087,HCC515,10uM,6h
MAPK11,MLS002264438,-0.39790331,LINCSKD_31604,VCAP,120 h,LINCSCP_26176,HT29,10uM,6h
MAPK11,STK009254,-0.39773833,LINCSKD_31604,VCAP,120 h,LINCSCP_80712,A375,10uM,24h
MAPK11,Dinaciclib,-0.39771625,LINCSKD_31604,VCAP,120 h,LINCSCP_133361,MCF7,0.37uM,24h
MAPK11,Fenobam,-0.39742566,LINCSKD_31604,VCAP,120 h,LINCSCP_11294,ASC,10uM,24h
MAPK11,Rita,-0.3970768,LINCSKD_31604,VCAP,120 h,LINCSCP_30728,MCF7,10uM,6h
MAPK11,Tyrphostin AG-1478,-0.39703798,LINCSKD_31604,VCAP,120 h,LINCSCP_128443,HUVEC,0.37uM,24h
MAPK11,Flumatinib (mesylate),-0.39684118,LINCSKD_31604,VCAP,120 h,LINCSCP_97309,HA1E,1.11uM,24h
MAPK11,BRD-K76418961,-0.39673847,LINCSKD_31604,VCAP,120 h,LINCSCP_3621,A375,10uM,24h
MAPK11,Exemestane,-0.39659379,LINCSKD_31604,VCAP,120 h,LINCSCP_190007,A549,10uM,24h
MAPK11,Heraclenol,-0.39646297,LINCSKD_31604,VCAP,120 h,LINCSCP_294979,VCAP,10uM,6h
MAPK11,AGK 2,-0.39617266,LINCSKD_31604,VCAP,120 h,LINCSCP_133717,MCF7,1.11uM,24h
MAPK11,CC-401,-0.39588511,LINCSKD_31604,VCAP,120 h,LINCSCP_89201,HA1E,10uM,24h
MAPK11,VER 155008,-0.39543636,LINCSKD_31604,VCAP,120 h,LINCSCP_30533,MCF7,10uM,24h
MAPK11,BRD-K08448573,-0.39538121,LINCSKD_31604,VCAP,120 h,LINCSCP_33820,MCF7,10uM,24h
MAPK11,201038-74-6,-0.39530433,LINCSKD_31604,VCAP,120 h,LINCSCP_227183,HT29,10uM,6h
MAPK11,Reserpine,-0.39491257,LINCSKD_31604,VCAP,120 h,LINCSCP_26870,HT29,10uM,6h
MAPK11,NSC217091,-0.39477903,LINCSKD_31604,VCAP,120 h,LINCSCP_20119,HCC515,10uM,6h
MAPK11,PSB 36,-0.39465928,LINCSKD_31604,VCAP,120 h,LINCSCP_4169,A549,10uM,24h
MAPK11,MLS003672589,-0.39452799,LINCSKD_31604,VCAP,120 h,LINCSCP_50973,RMGI,10uM,6h
MAPK11,Amantadine,-0.39447473,LINCSKD_31604,VCAP,120 h,LINCSCP_160360,PC3,1.11uM,24h
MAPK11,SB258585,-0.39419539,LINCSKD_31604,VCAP,120 h,LINCSCP_541,A375,10uM,6h
MAPK11,Cucurbitacin-I,-0.39417855,LINCSKD_31604,VCAP,120 h,LINCSCP_30414,MCF7,10uM,24h
MAPK11,C23H24CLN3O5,-0.39411073,LINCSKD_31604,VCAP,120 h,LINCSCP_32013,MCF7,10uM,6h
MAPK11,MW-STK33-100,-0.39396041,LINCSKD_31604,VCAP,120 h,LINCSCP_42080,NOMO1,10uM,6h
MAPK11,BMS-509744,-0.39362221,LINCSKD_31604,VCAP,120 h,LINCSCP_164504,SKL.C,0.04uM,24h
MAPK11,BRD-K61952473,-0.39324176,LINCSKD_31604,VCAP,120 h,LINCSCP_197308,A549,5uM,24h
MAPK11,Flutamide,-0.39322514,LINCSKD_31604,VCAP,120 h,LINCSCP_283138,RMGI,30uM,6h
MAPK11,Talnetant,-0.39321232,LINCSKD_31604,VCAP,120 h,LINCSCP_159305,PC3,0.37uM,24h
MAPK11,MLS000519739,-0.39314626,LINCSKD_31604,VCAP,120 h,LINCSCP_4888,A549,10uM,24h
MAPK11,BRD-K04366697,-0.39305752,LINCSKD_31604,VCAP,120 h,LINCSCP_247477,MCF7,5uM,24h
MAPK11,BRD-K36906780,-0.39268648,LINCSKD_31604,VCAP,120 h,LINCSCP_8140,A549,5uM,24h
MAPK11,BRD-K30723822,-0.39265343,LINCSKD_31604,VCAP,120 h,LINCSCP_60279,VCAP,5uM,6h
MAPK11,Fenbendazole,-0.39263898,LINCSKD_31604,VCAP,120 h,LINCSCP_33642,MCF7,10uM,24h
MAPK11,CHEMBL3182942,-0.39259359,LINCSKD_31604,VCAP,120 h,LINCSCP_27844,HT29,5uM,24h
MAPK11,E319,-0.39243604,LINCSKD_31604,VCAP,120 h,LINCSCP_221969,HEPG2,0.41uM,24h
MAPK11,Tocainide,-0.39202327,LINCSKD_31604,VCAP,120 h,LINCSCP_269635,PC3,10uM,24h
MAPK11,SCHEMBL2554399,-0.39199532,LINCSKD_31604,VCAP,120 h,LINCSCP_219715,HEPG2,10uM,6h
MAPK11,BRD-K63671514,-0.39178992,LINCSKD_31604,VCAP,120 h,LINCSCP_61804,VCAP,5uM,24h
MAPK11,BRD-K27671514,-0.39154037,LINCSKD_31604,VCAP,120 h,LINCSCP_35075,MCF7,5uM,24h
MAPK11,Avrainvillamide,-0.39132647,LINCSKD_31604,VCAP,120 h,LINCSCP_10038,A549,1.11uM,24h
MAPK11,Pilocarpine,-0.39106026,LINCSKD_31604,VCAP,120 h,LINCSCP_124835,HT29,10uM,24h
MAPK11,Cabozantinib,-0.3909537,LINCSKD_31604,VCAP,120 h,LINCSCP_94727,HA1E,0.12uM,24h
MAPK11,BRD-K81739235,-0.39089994,LINCSKD_31604,VCAP,120 h,LINCSCP_35144,MCF7,5uM,24h
MAPK11,UNC0638,-0.3906415,LINCSKD_31604,VCAP,120 h,LINCSCP_114303,HME1,0.12uM,24h
MAPK11,Sorbitol,-0.39042078,LINCSKD_31604,VCAP,120 h,LINCSCP_123917,HT29,10uM,24h
MAPK11,Nesbuvir,-0.39037491,LINCSKD_31604,VCAP,120 h,LINCSCP_161678,PC3,10uM,24h
MAPK11,Cucurbitacin I,-0.39022459,LINCSKD_31604,VCAP,120 h,LINCSCP_33050,MCF7,10uM,24h
MAPK11,BRD-K39900129,-0.39018612,LINCSKD_31604,VCAP,120 h,LINCSCP_35022,MCF7,5uM,24h
MAPK11,Pimecrolimus,-0.38998131,LINCSKD_31604,VCAP,120 h,LINCSCP_109768,HELA,3.33uM,24h
MAPK11,Epirubicin,-0.38956565,LINCSKD_31604,VCAP,120 h,LINCSCP_239146,MCF7,10uM,6h
MAPK11,MLS000082430,-0.38951658,LINCSKD_31604,VCAP,120 h,LINCSCP_30953,MCF7,10uM,24h
MAPK11,REV-5901,-0.38948976,LINCSKD_31604,VCAP,120 h,LINCSCP_192652,A549,10uM,24h
MAPK11,396129-53-6,-0.38939847,LINCSKD_31604,VCAP,120 h,LINCSCP_27063,HT29,10uM,6h
MAPK11,BRD-K91850687,-0.38914801,LINCSKD_31604,VCAP,120 h,LINCSCP_27431,HT29,5uM,24h
MAPK11,BRD-K46714753,-0.38880524,LINCSKD_31604,VCAP,120 h,LINCSCP_228942,HT29,5uM,24h
MAPK11,Pitavastatin Calcium,-0.38869521,LINCSKD_31604,VCAP,120 h,LINCSCP_125480,HT29,0.12uM,24h
MAPK11,Ketanserin,-0.3884615,LINCSKD_31604,VCAP,120 h,LINCSCP_96049,HA1E,10uM,24h
MAPK11,BRD-K40225343,-0.38834898,LINCSKD_31604,VCAP,120 h,LINCSCP_61879,VCAP,5uM,6h
MAPK11,BRD-K85650383,-0.38817181,LINCSKD_31604,VCAP,120 h,LINCSCP_8424,A549,5uM,24h
MAPK11,CHEMBL2361748,-0.38807505,LINCSKD_31604,VCAP,120 h,LINCSCP_28980,HUH7,10uM,6h
MAPK11,Tubastatin A,-0.38786027,LINCSKD_31604,VCAP,120 h,LINCSCP_35433,MCF7,10uM,6h
MAPK11,CHEMBL212197,-0.38777207,LINCSKD_31604,VCAP,120 h,LINCSCP_2528,A375,10uM,6h
MAPK11,Carmofur,-0.38749275,LINCSKD_31604,VCAP,120 h,LINCSCP_5836,A549,10uM,6h
MAPK11,BRD-K25257305,-0.38708835,LINCSKD_31604,VCAP,120 h,LINCSCP_310547,VCAP,10uM,6h
MAPK11,BRD-K33449128,-0.38706375,LINCSKD_31604,VCAP,120 h,LINCSCP_253916,MCF7,10uM,24h
MAPK11,PCL2_000101,-0.38689335,LINCSKD_31604,VCAP,120 h,LINCSCP_2316,A375,10uM,6h
MAPK11,Manumycin-A,-0.38668989,LINCSKD_31604,VCAP,120 h,LINCSCP_30720,MCF7,10uM,6h
MAPK11,SA-424068,-0.38651364,LINCSKD_31604,VCAP,120 h,LINCSCP_37387,MCF7,3uM,6h
MAPK11,Broad-Sai-443,-0.38621067,LINCSKD_31604,VCAP,120 h,LINCSCP_213214,HA1E,0.12uM,24h
MAPK11,BRD-K24621485,-0.38608418,LINCSKD_31604,VCAP,120 h,LINCSCP_8618,A549,5uM,24h
MAPK11,Cotinine,-0.38604752,LINCSKD_31604,VCAP,120 h,LINCSCP_5796,A549,10uM,24h
MAPK11,Cytochalasin B,-0.38601829,LINCSKD_31604,VCAP,120 h,LINCSCP_12938,EFO27,10uM,6h
MAPK11,Rolipram,-0.38596063,LINCSKD_31604,VCAP,120 h,LINCSCP_4433,A549,10uM,24h
MAPK11,Metformin,-0.38570459,LINCSKD_31604,VCAP,120 h,LINCSCP_161329,PC3,0.04uM,24h
MAPK11,VU0365117-1,-0.38568593,LINCSKD_31604,VCAP,120 h,LINCSCP_31189,MCF7,10uM,24h
MAPK11,BRD-K74094800,-0.38540688,LINCSKD_31604,VCAP,120 h,LINCSCP_27719,HT29,5uM,24h
MAPK11,SB225002,-0.38534538,LINCSKD_31604,VCAP,120 h,LINCSCP_33393,MCF7,10uM,24h
MAPK11,CID-2858522,-0.3852841,LINCSKD_31604,VCAP,120 h,LINCSCP_50628,PL21,10uM,6h
MAPK11,VX-765,-0.38514114,LINCSKD_31604,VCAP,120 h,LINCSCP_89445,HA1E,0.12uM,24h
MAPK11,PJ34,-0.3846775,LINCSKD_31604,VCAP,120 h,LINCSCP_15547,HA1E,10uM,6h
MAPK11,Picotamide,-0.38462993,LINCSKD_31604,VCAP,120 h,LINCSCP_243792,MCF7,10uM,6h
MAPK11,SA-84512,-0.38441362,LINCSKD_31604,VCAP,120 h,LINCSCP_16816,HA1E,10uM,6h
MAPK11,CO-1686 (AVL-301),-0.38412744,LINCSKD_31604,VCAP,120 h,LINCSCP_155882,PC3,3.33uM,24h
MAPK11,Phensuximide,-0.38398177,LINCSKD_31604,VCAP,120 h,LINCSCP_89962,HA1E,3.33uM,24h
MAPK11,CID 75060944,-0.38391332,LINCSKD_31604,VCAP,120 h,LINCSCP_5949,A549,10uM,24h
MAPK11,1268524-70-4,-0.38390551,LINCSKD_31604,VCAP,120 h,LINCSCP_117316,HT29,0.04uM,24h
MAPK11,SA-1459849,-0.38375173,LINCSKD_31604,VCAP,120 h,LINCSCP_253813,MCF7,10uM,6h
MAPK11,Parthenolide,-0.38346287,LINCSKD_31604,VCAP,120 h,LINCSCP_30894,MCF7,10uM,6h
MAPK11,Avasimibe,-0.38300063,LINCSKD_31604,VCAP,120 h,LINCSCP_142435,MCF7,1.11uM,24h
MAPK11,ALD1-H_001117,-0.38284099,LINCSKD_31604,VCAP,120 h,LINCSCP_26678,HT29,10uM,6h
MAPK11,BRD-K10010115,-0.38283062,LINCSKD_31604,VCAP,120 h,LINCSCP_10706,ASC,10uM,24h
MAPK11,Naringenin,-0.38226923,LINCSKD_31604,VCAP,120 h,LINCSCP_52558,SKB,10uM,24h
MAPK11,Temozolomide,-0.38197403,LINCSKD_31604,VCAP,120 h,LINCSCP_255561,MCF7,0.5uM,6h
MAPK11,Broad-Sai-045,-0.3817133,LINCSKD_31604,VCAP,120 h,LINCSCP_24015,HEPG2,0.12uM,24h
MAPK11,IOWH032,-0.38171255,LINCSKD_31604,VCAP,120 h,LINCSCP_160155,PC3,3.33uM,24h
MAPK11,GW3965,-0.38163903,LINCSKD_31604,VCAP,120 h,LINCSCP_220512,HEPG2,10uM,6h
MAPK11,SA-242443,-0.38150158,LINCSKD_31604,VCAP,120 h,LINCSCP_228160,HT29,5uM,24h
MAPK11,SCHEMBL15422156,-0.38146318,LINCSKD_31604,VCAP,120 h,LINCSCP_32074,MCF7,10uM,6h
MAPK11,SCHEMBL16980224,-0.38107644,LINCSKD_31604,VCAP,120 h,LINCSCP_117603,HT29,10uM,24h
MAPK11,BRD-K41418105,-0.3810225,LINCSKD_31604,VCAP,120 h,LINCSCP_3144,A375,5uM,24h
MAPK11,BRN 1088760,-0.38091295,LINCSKD_31604,VCAP,120 h,LINCSCP_32255,MCF7,10uM,24h
MAPK11,BRD-K90734091,-0.38087246,LINCSKD_31604,VCAP,120 h,LINCSCP_27430,HT29,5uM,24h
MAPK11,Carbenoxolone,-0.38019039,LINCSKD_31604,VCAP,120 h,LINCSCP_23033,HEPG2,10uM,6h
MAPK11,CHEMBL2140299,-0.38015709,LINCSKD_31604,VCAP,120 h,LINCSCP_33888,MCF7,10uM,24h
MAPK11,"Triazine Scaffold, 31",-0.37906929,LINCSKD_31604,VCAP,120 h,LINCSCP_4909,A549,10uM,24h
MAPK11,Haloperidol,-0.37904233,LINCSKD_31604,VCAP,120 h,LINCSCP_95339,HA1E,0.37uM,24h
MAPK11,MLS002264433,-0.37903167,LINCSKD_31604,VCAP,120 h,LINCSCP_57641,VCAP,10uM,6h
MAPK11,Mycophenolate Mofetil,-0.3787989,LINCSKD_31604,VCAP,120 h,LINCSCP_110832,HELA,0.04uM,24h
MAPK11,BRD-K12405591,-0.37867946,LINCSKD_31604,VCAP,120 h,LINCSCP_248041,MCF7,5uM,24h
MAPK11,Ixabepilone,-0.37818563,LINCSKD_31604,VCAP,120 h,LINCSCP_138115,MCF7,3.33uM,24h
MAPK11,galantamine,-0.3777592,LINCSKD_31604,VCAP,120 h,LINCSCP_134073,MCF7,10uM,24h
MAPK11,MLS003128614,-0.37771748,LINCSKD_31604,VCAP,120 h,LINCSCP_31240,MCF7,10uM,6h
MAPK11,BRD-K64106162,-0.37767938,LINCSKD_31604,VCAP,120 h,LINCSCP_17489,HA1E,1.11uM,24h
MAPK11,BRD-K20859359,-0.37737136,LINCSKD_31604,VCAP,120 h,LINCSCP_227615,HT29,10uM,6h
MAPK11,"Temsirolimus (CCI-779, NSC 683864)",-0.3771564,LINCSKD_31604,VCAP,120 h,LINCSCP_91486,HA1E,10uM,24h
MAPK11,BRD-K64523453,-0.37710191,LINCSKD_31604,VCAP,120 h,LINCSCP_59690,VCAP,5uM,24h
MAPK11,BRD-K56269643,-0.37662502,LINCSKD_31604,VCAP,120 h,LINCSCP_65489,VCAP,10uM,6h
MAPK11,CI-218872,-0.37651961,LINCSKD_31604,VCAP,120 h,LINCSCP_192182,A549,10uM,24h
MAPK11,Monastrol,-0.37642526,LINCSKD_31604,VCAP,120 h,LINCSCP_241275,MCF7,10uM,6h
MAPK11,C30H33N3O5S,-0.37634043,LINCSKD_31604,VCAP,120 h,LINCSCP_112290,HEPG2,0.37uM,24h
MAPK11,KUC104227,-0.37624621,LINCSKD_31604,VCAP,120 h,LINCSCP_19912,HCC515,10uM,6h
MAPK11,MLS002264434,-0.37593123,LINCSKD_31604,VCAP,120 h,LINCSCP_19790,HCC515,10uM,6h
MAPK11,BRD-A40163033,-0.3758372,LINCSKD_31604,VCAP,120 h,LINCSCP_173072,YAPC,0.37uM,24h
MAPK11,Glipizide,-0.37578608,LINCSKD_31604,VCAP,120 h,LINCSCP_191978,A549,10uM,6h
MAPK11,AZD-8330,-0.37575297,LINCSKD_31604,VCAP,120 h,LINCSCP_87701,HA1E,1.11uM,24h
MAPK11,MLS002276504,-0.37566603,LINCSKD_31604,VCAP,120 h,LINCSCP_15732,HA1E,10uM,24h
MAPK11,BRN 1087718,-0.37561558,LINCSKD_31604,VCAP,120 h,LINCSCP_32297,MCF7,10uM,6h
MAPK11,BAS 00448127,-0.37559127,LINCSKD_31604,VCAP,120 h,LINCSCP_22382,HEPG2,10uM,6h
MAPK11,ChEBI91594,-0.37520631,LINCSKD_31604,VCAP,120 h,LINCSCP_33291,MCF7,10uM,24h
MAPK11,Radicicol,-0.37515544,LINCSKD_31604,VCAP,120 h,LINCSCP_67421,MCF7,5uM,6h
MAPK11,AC1NSOND,-0.37485576,LINCSKD_31604,VCAP,120 h,LINCSCP_33951,MCF7,10uM,24h
MAPK11,PROTIRELIN,-0.37481454,LINCSKD_31604,VCAP,120 h,LINCSCP_118454,HT29,0.04uM,24h
MAPK11,Tivozanib,-0.37480324,LINCSKD_31604,VCAP,120 h,LINCSCP_12835,DV90,10uM,6h
MAPK11,Quiflapon,-0.3743244,LINCSKD_31604,VCAP,120 h,LINCSCP_53461,SKMEL28,80uM,6h
